"Id"	"TrialNum"	"Focal1"	"Inducer"	"Concurrent"	"TrialType"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Affect-96"	1	"Affect"	"Affect"	"Brightness"	4	"Affect-SC-L"	"Affect-SC-H"	"Brightness-Triangles-L"	"Brightness-Triangles-H"
"Affect-96"	2	"Affect"	"Affect"	"Color"	2	"Affect-HS-H"	"Affect-HS-L"	"Color-RY-L"	"Color-RY-H"
"Affect-96"	3	"Affect"	"Affect"	"Brightness"	1	"Affect-PD-H"	"Affect-PD-L"	"Brightness-Triangles-H"	"Brightness-Triangles-L"
"Affect-96"	4	"Affect"	"Affect"	"Color"	1	"Affect-PD-H"	"Affect-PD-L"	"Color-RY-H"	"Color-RY-L"
"Affect-96"	5	"Affect"	"Affect"	"Shape"	1	"Affect-PD-H"	"Affect-PD-L"	"Shape-BK4-H"	"Shape-BK4-L"
"Affect-96"	6	"Affect"	"Brightness"	"Affect"	3	"Brightness-Triangles-L"	"Brightness-Triangles-H"	"Affect-EB-H"	"Affect-EB-L"
"Affect-96"	7	"Affect"	"Affect"	"Amp"	4	"Affect-SC-L"	"Affect-SC-H"	"Amp-Piano-L"	"Amp-Piano-H"
"Affect-96"	8	"Affect"	"Speed"	"Affect"	3	"Speed-SP3-L"	"Speed-SP3-H"	"Affect-EB-H"	"Affect-EB-L"
"Affect-96"	9	"Affect"	"Affect"	"Amp"	1	"Affect-PD-H"	"Affect-PD-L"	"Amp-Piano-H"	"Amp-Piano-L"
"Affect-96"	10	"Affect"	"Shape"	"Affect"	1	"Shape-BK4-H"	"Shape-BK4-L"	"Affect-PD-H"	"Affect-PD-L"
"Affect-96"	11	"Affect"	"Speed"	"Affect"	2	"Speed-SP3-H"	"Speed-SP3-L"	"Affect-HS-L"	"Affect-HS-H"
"Affect-96"	12	"Affect"	"Noise"	"Affect"	1	"Noise-Hum-H"	"Noise-Hum-L"	"Affect-PD-H"	"Affect-PD-L"
"Affect-96"	13	"Affect"	"Speed"	"Affect"	1	"Speed-SP3-H"	"Speed-SP3-L"	"Affect-PD-H"	"Affect-PD-L"
"Affect-96"	14	"Affect"	"Affect"	"Noise"	3	"Affect-EB-L"	"Affect-EB-H"	"Noise-Hum-H"	"Noise-Hum-L"
"Affect-96"	15	"Affect"	"Color"	"Affect"	2	"Color-RY-H"	"Color-RY-L"	"Affect-HS-L"	"Affect-HS-H"
"Affect-96"	16	"Affect"	"Affect"	"Amp"	2	"Affect-HS-H"	"Affect-HS-L"	"Amp-Piano-L"	"Amp-Piano-H"
"Affect-96"	17	"Affect"	"Size"	"Affect"	3	"Size-Squares-L"	"Size-Squares-H"	"Affect-EB-H"	"Affect-EB-L"
