"Id"	"TrialNum"	"Focal1"	"Inducer"	"Concurrent"	"TrialType"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Affect-5"	1	"Affect"	"Noise"	"Affect"	3	"Noise-Piano-L"	"Noise-Piano-H"	"Affect-HS-H"	"Affect-HS-L"
"Affect-5"	2	"Affect"	"Affect"	"Amp"	4	"Affect-PD-L"	"Affect-PD-H"	"Amp-Piano-L"	"Amp-Piano-H"
"Affect-5"	3	"Affect"	"Affect"	"Brightness"	2	"Affect-EB-H"	"Affect-EB-L"	"Brightness-Triangles-L"	"Brightness-Triangles-H"
"Affect-5"	4	"Affect"	"Affect"	"Pitch"	1	"Affect-SC-H"	"Affect-SC-L"	"Pitch-Piano-H"	"Pitch-Piano-L"
"Affect-5"	5	"Affect"	"Speed"	"Affect"	3	"Speed-SP4-L"	"Speed-SP4-H"	"Affect-HS-H"	"Affect-HS-L"
"Affect-5"	6	"Affect"	"Amp"	"Affect"	2	"Amp-Piano-H"	"Amp-Piano-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-5"	7	"Affect"	"Size"	"Affect"	1	"Size-Triangles-H"	"Size-Triangles-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-5"	8	"Affect"	"Affect"	"Size"	3	"Affect-HS-L"	"Affect-HS-H"	"Size-Triangles-H"	"Size-Triangles-L"
"Affect-5"	9	"Affect"	"Affect"	"Speed"	2	"Affect-EB-H"	"Affect-EB-L"	"Speed-SP4-L"	"Speed-SP4-H"
"Affect-5"	10	"Affect"	"Amp"	"Affect"	3	"Amp-Piano-L"	"Amp-Piano-H"	"Affect-HS-H"	"Affect-HS-L"
"Affect-5"	11	"Affect"	"Size"	"Affect"	4	"Size-Triangles-L"	"Size-Triangles-H"	"Affect-PD-L"	"Affect-PD-H"
"Affect-5"	12	"Affect"	"Speed"	"Affect"	4	"Speed-SP4-L"	"Speed-SP4-H"	"Affect-PD-L"	"Affect-PD-H"
"Affect-5"	13	"Affect"	"Pitch"	"Affect"	2	"Pitch-Piano-H"	"Pitch-Piano-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-5"	14	"Affect"	"Affect"	"Color"	4	"Affect-PD-L"	"Affect-PD-H"	"Color-RY-L"	"Color-RY-H"
"Affect-5"	15	"Affect"	"Brightness"	"Affect"	4	"Brightness-Triangles-L"	"Brightness-Triangles-H"	"Affect-PD-L"	"Affect-PD-H"
"Affect-5"	16	"Affect"	"Shape"	"Affect"	4	"Shape-BK4-L"	"Shape-BK4-H"	"Affect-PD-L"	"Affect-PD-H"
"Affect-5"	17	"Affect"	"Affect"	"Pitch"	4	"Affect-PD-L"	"Affect-PD-H"	"Pitch-Piano-L"	"Pitch-Piano-H"
"Affect-5"	18	"Affect"	"Pitch"	"Affect"	4	"Pitch-Piano-L"	"Pitch-Piano-H"	"Affect-PD-L"	"Affect-PD-H"
"Affect-5"	19	"Affect"	"Affect"	"Noise"	3	"Affect-HS-L"	"Affect-HS-H"	"Noise-Piano-H"	"Noise-Piano-L"
"Affect-5"	20	"Affect"	"Amp"	"Affect"	1	"Amp-Piano-H"	"Amp-Piano-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-5"	21	"Affect"	"Brightness"	"Affect"	1	"Brightness-Triangles-H"	"Brightness-Triangles-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-5"	22	"Affect"	"Affect"	"Size"	1	"Affect-SC-H"	"Affect-SC-L"	"Size-Triangles-H"	"Size-Triangles-L"
"Affect-5"	23	"Affect"	"Color"	"Affect"	4	"Color-RY-L"	"Color-RY-H"	"Affect-PD-L"	"Affect-PD-H"
"Affect-5"	24	"Affect"	"Affect"	"Color"	2	"Affect-EB-H"	"Affect-EB-L"	"Color-RY-L"	"Color-RY-H"
"Affect-5"	25	"Affect"	"Color"	"Affect"	2	"Color-RY-H"	"Color-RY-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-5"	26	"Affect"	"Affect"	"Color"	3	"Affect-HS-L"	"Affect-HS-H"	"Color-RY-H"	"Color-RY-L"
"Affect-5"	27	"Affect"	"Affect"	"Shape"	3	"Affect-HS-L"	"Affect-HS-H"	"Shape-BK4-H"	"Shape-BK4-L"
"Affect-5"	28	"Affect"	"Noise"	"Affect"	2	"Noise-Piano-H"	"Noise-Piano-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-5"	29	"Affect"	"Affect"	"Shape"	2	"Affect-EB-H"	"Affect-EB-L"	"Shape-BK4-L"	"Shape-BK4-H"
"Affect-5"	30	"Affect"	"Size"	"Affect"	3	"Size-Triangles-L"	"Size-Triangles-H"	"Affect-HS-H"	"Affect-HS-L"
"Affect-5"	31	"Affect"	"Speed"	"Affect"	2	"Speed-SP4-H"	"Speed-SP4-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-5"	32	"Affect"	"Affect"	"Speed"	4	"Affect-PD-L"	"Affect-PD-H"	"Speed-SP4-L"	"Speed-SP4-H"
"Affect-5"	33	"Affect"	"Color"	"Affect"	1	"Color-RY-H"	"Color-RY-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-5"	34	"Affect"	"Affect"	"Size"	4	"Affect-PD-L"	"Affect-PD-H"	"Size-Triangles-L"	"Size-Triangles-H"
"Affect-5"	35	"Affect"	"Affect"	"Brightness"	4	"Affect-PD-L"	"Affect-PD-H"	"Brightness-Triangles-L"	"Brightness-Triangles-H"
"Affect-5"	36	"Affect"	"Affect"	"Shape"	4	"Affect-PD-L"	"Affect-PD-H"	"Shape-BK4-L"	"Shape-BK4-H"
"Affect-5"	37	"Affect"	"Affect"	"Speed"	3	"Affect-HS-L"	"Affect-HS-H"	"Speed-SP4-H"	"Speed-SP4-L"
"Affect-5"	38	"Affect"	"Pitch"	"Affect"	1	"Pitch-Piano-H"	"Pitch-Piano-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-5"	39	"Affect"	"Affect"	"Brightness"	1	"Affect-SC-H"	"Affect-SC-L"	"Brightness-Triangles-H"	"Brightness-Triangles-L"
"Affect-5"	40	"Affect"	"Noise"	"Affect"	4	"Noise-Piano-L"	"Noise-Piano-H"	"Affect-PD-L"	"Affect-PD-H"
"Affect-5"	41	"Affect"	"Affect"	"Speed"	1	"Affect-SC-H"	"Affect-SC-L"	"Speed-SP4-H"	"Speed-SP4-L"
"Affect-5"	42	"Affect"	"Affect"	"Size"	2	"Affect-EB-H"	"Affect-EB-L"	"Size-Triangles-L"	"Size-Triangles-H"
"Affect-5"	43	"Affect"	"Affect"	"Pitch"	3	"Affect-HS-L"	"Affect-HS-H"	"Pitch-Piano-H"	"Pitch-Piano-L"
"Affect-5"	44	"Affect"	"Affect"	"Amp"	1	"Affect-SC-H"	"Affect-SC-L"	"Amp-Piano-H"	"Amp-Piano-L"
"Affect-5"	45	"Affect"	"Affect"	"Shape"	1	"Affect-SC-H"	"Affect-SC-L"	"Shape-BK4-H"	"Shape-BK4-L"
"Affect-5"	46	"Affect"	"Affect"	"Amp"	2	"Affect-EB-H"	"Affect-EB-L"	"Amp-Piano-L"	"Amp-Piano-H"
"Affect-5"	47	"Affect"	"Brightness"	"Affect"	2	"Brightness-Triangles-H"	"Brightness-Triangles-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-5"	48	"Affect"	"Shape"	"Affect"	3	"Shape-BK4-L"	"Shape-BK4-H"	"Affect-HS-H"	"Affect-HS-L"
"Affect-5"	49	"Affect"	"Amp"	"Affect"	4	"Amp-Piano-L"	"Amp-Piano-H"	"Affect-PD-L"	"Affect-PD-H"
