"Id"	"TrialNum"	"Focal1"	"Inducer"	"Concurrent"	"TrialType"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Affect-84"	1	"Affect"	"Shape"	"Affect"	1	"Shape-BK2-H"	"Shape-BK2-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-84"	2	"Affect"	"Amp"	"Affect"	2	"Amp-Tone-H"	"Amp-Tone-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-84"	3	"Affect"	"Brightness"	"Affect"	3	"Brightness-Circles-L"	"Brightness-Circles-H"	"Affect-HS-H"	"Affect-HS-L"
"Affect-84"	4	"Affect"	"Affect"	"Speed"	2	"Affect-EB-H"	"Affect-EB-L"	"Speed-SP3-L"	"Speed-SP3-H"
"Affect-84"	5	"Affect"	"Noise"	"Affect"	3	"Noise-Tone-L"	"Noise-Tone-H"	"Affect-HS-H"	"Affect-HS-L"
"Affect-84"	6	"Affect"	"Affect"	"Pitch"	2	"Affect-EB-H"	"Affect-EB-L"	"Pitch-Piano-L"	"Pitch-Piano-H"
"Affect-84"	7	"Affect"	"Color"	"Affect"	1	"Color-YB-H"	"Color-YB-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-84"	8	"Affect"	"Affect"	"Brightness"	4	"Affect-PD-L"	"Affect-PD-H"	"Brightness-Circles-L"	"Brightness-Circles-H"
"Affect-84"	9	"Affect"	"Affect"	"Brightness"	3	"Affect-HS-L"	"Affect-HS-H"	"Brightness-Circles-H"	"Brightness-Circles-L"
"Affect-84"	10	"Affect"	"Affect"	"Amp"	1	"Affect-SC-H"	"Affect-SC-L"	"Amp-Tone-H"	"Amp-Tone-L"
"Affect-84"	11	"Affect"	"Affect"	"Noise"	1	"Affect-SC-H"	"Affect-SC-L"	"Noise-Tone-H"	"Noise-Tone-L"
"Affect-84"	12	"Affect"	"Brightness"	"Affect"	1	"Brightness-Circles-H"	"Brightness-Circles-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-84"	13	"Affect"	"Affect"	"Shape"	1	"Affect-SC-H"	"Affect-SC-L"	"Shape-BK2-H"	"Shape-BK2-L"
"Affect-84"	14	"Affect"	"Shape"	"Affect"	4	"Shape-BK2-L"	"Shape-BK2-H"	"Affect-PD-L"	"Affect-PD-H"
"Affect-84"	15	"Affect"	"Pitch"	"Affect"	4	"Pitch-Piano-L"	"Pitch-Piano-H"	"Affect-PD-L"	"Affect-PD-H"
"Affect-84"	16	"Affect"	"Affect"	"Shape"	4	"Affect-PD-L"	"Affect-PD-H"	"Shape-BK2-L"	"Shape-BK2-H"
"Affect-84"	17	"Affect"	"Affect"	"Noise"	2	"Affect-EB-H"	"Affect-EB-L"	"Noise-Tone-L"	"Noise-Tone-H"
"Affect-84"	18	"Affect"	"Amp"	"Affect"	3	"Amp-Tone-L"	"Amp-Tone-H"	"Affect-HS-H"	"Affect-HS-L"
"Affect-84"	19	"Affect"	"Amp"	"Affect"	1	"Amp-Tone-H"	"Amp-Tone-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-84"	20	"Affect"	"Affect"	"Color"	1	"Affect-SC-H"	"Affect-SC-L"	"Color-YB-H"	"Color-YB-L"
"Affect-84"	21	"Affect"	"Speed"	"Affect"	1	"Speed-SP3-H"	"Speed-SP3-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-84"	22	"Affect"	"Affect"	"Amp"	3	"Affect-HS-L"	"Affect-HS-H"	"Amp-Tone-H"	"Amp-Tone-L"
"Affect-84"	23	"Affect"	"Pitch"	"Affect"	2	"Pitch-Piano-H"	"Pitch-Piano-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-84"	24	"Affect"	"Affect"	"Noise"	3	"Affect-HS-L"	"Affect-HS-H"	"Noise-Tone-H"	"Noise-Tone-L"
"Affect-84"	25	"Affect"	"Brightness"	"Affect"	2	"Brightness-Circles-H"	"Brightness-Circles-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-84"	26	"Affect"	"Affect"	"Amp"	2	"Affect-EB-H"	"Affect-EB-L"	"Amp-Tone-L"	"Amp-Tone-H"
"Affect-84"	27	"Affect"	"Affect"	"Speed"	1	"Affect-SC-H"	"Affect-SC-L"	"Speed-SP3-H"	"Speed-SP3-L"
"Affect-84"	28	"Affect"	"Affect"	"Size"	1	"Affect-SC-H"	"Affect-SC-L"	"Size-Diamonds-H"	"Size-Diamonds-L"
"Affect-84"	29	"Affect"	"Amp"	"Affect"	4	"Amp-Tone-L"	"Amp-Tone-H"	"Affect-PD-L"	"Affect-PD-H"
"Affect-84"	30	"Affect"	"Shape"	"Affect"	2	"Shape-BK2-H"	"Shape-BK2-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-84"	31	"Affect"	"Size"	"Affect"	1	"Size-Diamonds-H"	"Size-Diamonds-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-84"	32	"Affect"	"Pitch"	"Affect"	3	"Pitch-Piano-L"	"Pitch-Piano-H"	"Affect-HS-H"	"Affect-HS-L"
"Affect-84"	33	"Affect"	"Affect"	"Size"	2	"Affect-EB-H"	"Affect-EB-L"	"Size-Diamonds-L"	"Size-Diamonds-H"
"Affect-84"	34	"Affect"	"Noise"	"Affect"	2	"Noise-Tone-H"	"Noise-Tone-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-84"	35	"Affect"	"Affect"	"Brightness"	1	"Affect-SC-H"	"Affect-SC-L"	"Brightness-Circles-H"	"Brightness-Circles-L"
"Affect-84"	36	"Affect"	"Affect"	"Color"	3	"Affect-HS-L"	"Affect-HS-H"	"Color-YB-H"	"Color-YB-L"
"Affect-84"	37	"Affect"	"Color"	"Affect"	2	"Color-YB-H"	"Color-YB-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-84"	38	"Affect"	"Affect"	"Brightness"	2	"Affect-EB-H"	"Affect-EB-L"	"Brightness-Circles-L"	"Brightness-Circles-H"
"Affect-84"	39	"Affect"	"Affect"	"Amp"	4	"Affect-PD-L"	"Affect-PD-H"	"Amp-Tone-L"	"Amp-Tone-H"
