"Id"	"TrialNum"	"Focal1"	"Inducer"	"Concurrent"	"TrialType"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Affect-30"	1	"Affect"	"Affect"	"Shape"	4	"Affect-HS-L"	"Affect-HS-H"	"Shape-BK4-L"	"Shape-BK4-H"
"Affect-30"	2	"Affect"	"Affect"	"Color"	4	"Affect-HS-L"	"Affect-HS-H"	"Color-YB-L"	"Color-YB-H"
"Affect-30"	3	"Affect"	"Color"	"Affect"	4	"Color-YB-L"	"Color-YB-H"	"Affect-HS-L"	"Affect-HS-H"
"Affect-30"	4	"Affect"	"Affect"	"Pitch"	2	"Affect-EB-H"	"Affect-EB-L"	"Pitch-Tone-L"	"Pitch-Tone-H"
"Affect-30"	5	"Affect"	"Affect"	"Amp"	2	"Affect-EB-H"	"Affect-EB-L"	"Amp-Piano-L"	"Amp-Piano-H"
"Affect-30"	6	"Affect"	"Size"	"Affect"	2	"Size-Squares-H"	"Size-Squares-L"	"Affect-EB-L"	"Affect-EB-H"
"Affect-30"	7	"Affect"	"Size"	"Affect"	1	"Size-Squares-H"	"Size-Squares-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-30"	8	"Affect"	"Size"	"Affect"	3	"Size-Squares-L"	"Size-Squares-H"	"Affect-PD-H"	"Affect-PD-L"
"Affect-30"	9	"Affect"	"Affect"	"Brightness"	1	"Affect-SC-H"	"Affect-SC-L"	"Brightness-Diamonds-H"	"Brightness-Diamonds-L"
"Affect-30"	10	"Affect"	"Affect"	"Color"	2	"Affect-EB-H"	"Affect-EB-L"	"Color-YB-L"	"Color-YB-H"
"Affect-30"	11	"Affect"	"Affect"	"Shape"	3	"Affect-PD-L"	"Affect-PD-H"	"Shape-BK4-H"	"Shape-BK4-L"
"Affect-30"	12	"Affect"	"Affect"	"Brightness"	2	"Affect-EB-H"	"Affect-EB-L"	"Brightness-Diamonds-L"	"Brightness-Diamonds-H"
"Affect-30"	13	"Affect"	"Noise"	"Affect"	1	"Noise-Piano-H"	"Noise-Piano-L"	"Affect-SC-H"	"Affect-SC-L"
