"Id"	"TrialNum"	"Focal1"	"Focal2"	"Focal3"	"Inducer"	"Concurrent"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Brightness-Amp-Affect-8"	1	"Brightness"	"Amp"	"Affect"	"Amp"	"Affect"	"Amp-Tone-H"	"Amp-Tone-L"	"Affect-EB-H"	"Affect-EB-L"
"Brightness-Amp-Affect-8"	2	"Brightness"	"Amp"	"Affect"	"Size"	"Amp"	"Size-Diamonds-H"	"Size-Diamonds-L"	"Amp-Piano-L"	"Amp-Piano-H"
"Brightness-Amp-Affect-8"	3	"Brightness"	"Amp"	"Affect"	"Brightness"	"Pitch"	"Brightness-Triangles-H"	"Brightness-Triangles-L"	"Pitch-Tone-L"	"Pitch-Tone-H"
"Brightness-Amp-Affect-8"	4	"Brightness"	"Amp"	"Affect"	"Affect"	"Color"	"Affect-HS-H"	"Affect-HS-L"	"Color-RB-L"	"Color-RB-H"
"Brightness-Amp-Affect-8"	5	"Brightness"	"Amp"	"Affect"	"Shape"	"Amp"	"Shape-BK1-H"	"Shape-BK1-L"	"Amp-Piano-H"	"Amp-Piano-L"
"Brightness-Amp-Affect-8"	6	"Brightness"	"Amp"	"Affect"	"Amp"	"Brightness"	"Amp-Tone-L"	"Amp-Tone-H"	"Brightness-Squares-H"	"Brightness-Squares-L"
"Brightness-Amp-Affect-8"	7	"Brightness"	"Amp"	"Affect"	"Amp"	"Size"	"Amp-Pulse-L"	"Amp-Pulse-H"	"Size-Diamonds-L"	"Size-Diamonds-H"
"Brightness-Amp-Affect-8"	8	"Brightness"	"Amp"	"Affect"	"Affect"	"Pitch"	"Affect-SC-H"	"Affect-SC-L"	"Pitch-Tone-L"	"Pitch-Tone-H"
"Brightness-Amp-Affect-8"	9	"Brightness"	"Amp"	"Affect"	"Amp"	"Speed"	"Amp-Pulse-H"	"Amp-Pulse-L"	"Speed-SP4-H"	"Speed-SP4-L"
"Brightness-Amp-Affect-8"	10	"Brightness"	"Amp"	"Affect"	"Brightness"	"Color"	"Brightness-Triangles-L"	"Brightness-Triangles-H"	"Color-RB-L"	"Color-RB-H"
