"Id"	"TrialNum"	"Focal1"	"Focal2"	"Focal3"	"Inducer"	"Concurrent"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Pitch-Size-Color-10"	1	"Pitch"	"Size"	"Color"	"Noise"	"Size"	"Noise-Hum-L"	"Noise-Hum-H"	"Size-Triangles-L"	"Size-Triangles-H"
"Pitch-Size-Color-10"	2	"Pitch"	"Size"	"Color"	"Color"	"Speed"	"Color-YB-H"	"Color-YB-L"	"Speed-SP1-H"	"Speed-SP1-L"
"Pitch-Size-Color-10"	3	"Pitch"	"Size"	"Color"	"Pitch"	"Color"	"Pitch-Hum-L"	"Pitch-Hum-H"	"Color-RG-L"	"Color-RG-H"
"Pitch-Size-Color-10"	4	"Pitch"	"Size"	"Color"	"Pitch"	"Shape"	"Pitch-Hum-H"	"Pitch-Hum-L"	"Shape-BK2-H"	"Shape-BK2-L"
"Pitch-Size-Color-10"	5	"Pitch"	"Size"	"Color"	"Pitch"	"Size"	"Pitch-Pulse-H"	"Pitch-Pulse-L"	"Size-Squares-L"	"Size-Squares-H"
"Pitch-Size-Color-10"	6	"Pitch"	"Size"	"Color"	"Color"	"Pitch"	"Color-RG-H"	"Color-RG-L"	"Pitch-Pulse-H"	"Pitch-Pulse-L"
"Pitch-Size-Color-10"	7	"Pitch"	"Size"	"Color"	"Pitch"	"Color"	"Pitch-Pulse-L"	"Pitch-Pulse-H"	"Color-RY-L"	"Color-RY-H"
"Pitch-Size-Color-10"	8	"Pitch"	"Size"	"Color"	"Amp"	"Color"	"Amp-Piano-L"	"Amp-Piano-H"	"Color-RY-H"	"Color-RY-L"
"Pitch-Size-Color-10"	9	"Pitch"	"Size"	"Color"	"Affect"	"Color"	"Affect-EB-L"	"Affect-EB-H"	"Color-RY-H"	"Color-RY-L"
"Pitch-Size-Color-10"	10	"Pitch"	"Size"	"Color"	"Amp"	"Pitch"	"Amp-Piano-H"	"Amp-Piano-L"	"Pitch-Tone-L"	"Pitch-Tone-H"
"Pitch-Size-Color-10"	11	"Pitch"	"Size"	"Color"	"Size"	"Pitch"	"Size-Circles-H"	"Size-Circles-L"	"Pitch-Pulse-H"	"Pitch-Pulse-L"
"Pitch-Size-Color-10"	12	"Pitch"	"Size"	"Color"	"Brightness"	"Pitch"	"Brightness-Circles-L"	"Brightness-Circles-H"	"Pitch-Pulse-L"	"Pitch-Pulse-H"
"Pitch-Size-Color-10"	13	"Pitch"	"Size"	"Color"	"Color"	"Shape"	"Color-YB-L"	"Color-YB-H"	"Shape-BK2-L"	"Shape-BK2-H"
