"Id"	"TrialNum"	"Focal1"	"Focal2"	"Focal3"	"Inducer"	"Concurrent"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Amp-Size-Speed-6"	1	"Amp"	"Size"	"Speed"	"Color"	"Speed"	"Color-RG-H"	"Color-RG-L"	"Speed-SP4-L"	"Speed-SP4-H"
"Amp-Size-Speed-6"	2	"Amp"	"Size"	"Speed"	"Affect"	"Speed"	"Affect-HS-L"	"Affect-HS-H"	"Speed-SP4-H"	"Speed-SP4-L"
"Amp-Size-Speed-6"	3	"Amp"	"Size"	"Speed"	"Color"	"Speed"	"Color-RG-L"	"Color-RG-H"	"Speed-SP1-H"	"Speed-SP1-L"
"Amp-Size-Speed-6"	4	"Amp"	"Size"	"Speed"	"Pitch"	"Size"	"Pitch-Piano-H"	"Pitch-Piano-L"	"Size-Diamonds-L"	"Size-Diamonds-H"
"Amp-Size-Speed-6"	5	"Amp"	"Size"	"Speed"	"Size"	"Pitch"	"Size-Circles-L"	"Size-Circles-H"	"Pitch-Piano-H"	"Pitch-Piano-L"
"Amp-Size-Speed-6"	6	"Amp"	"Size"	"Speed"	"Amp"	"Speed"	"Amp-Tone-H"	"Amp-Tone-L"	"Speed-SP4-H"	"Speed-SP4-L"
"Amp-Size-Speed-6"	7	"Amp"	"Size"	"Speed"	"Speed"	"Affect"	"Speed-SP3-L"	"Speed-SP3-H"	"Affect-HS-L"	"Affect-HS-H"
"Amp-Size-Speed-6"	8	"Amp"	"Size"	"Speed"	"Amp"	"Size"	"Amp-Tone-L"	"Amp-Tone-H"	"Size-Triangles-L"	"Size-Triangles-H"
"Amp-Size-Speed-6"	9	"Amp"	"Size"	"Speed"	"Size"	"Speed"	"Size-Triangles-L"	"Size-Triangles-H"	"Speed-SP1-H"	"Speed-SP1-L"
"Amp-Size-Speed-6"	10	"Amp"	"Size"	"Speed"	"Shape"	"Speed"	"Shape-BK3-H"	"Shape-BK3-L"	"Speed-SP4-H"	"Speed-SP4-L"
"Amp-Size-Speed-6"	11	"Amp"	"Size"	"Speed"	"Size"	"Amp"	"Size-Circles-H"	"Size-Circles-L"	"Amp-Hum-L"	"Amp-Hum-H"
"Amp-Size-Speed-6"	12	"Amp"	"Size"	"Speed"	"Speed"	"Size"	"Speed-SP4-H"	"Speed-SP4-L"	"Size-Diamonds-L"	"Size-Diamonds-H"
"Amp-Size-Speed-6"	13	"Amp"	"Size"	"Speed"	"Size"	"Amp"	"Size-Squares-L"	"Size-Squares-H"	"Amp-Hum-L"	"Amp-Hum-H"
"Amp-Size-Speed-6"	14	"Amp"	"Size"	"Speed"	"Speed"	"Shape"	"Speed-SP3-L"	"Speed-SP3-H"	"Shape-BK3-H"	"Shape-BK3-L"
"Amp-Size-Speed-6"	15	"Amp"	"Size"	"Speed"	"Shape"	"Speed"	"Shape-BK3-H"	"Shape-BK3-L"	"Speed-SP1-L"	"Speed-SP1-H"
"Amp-Size-Speed-6"	16	"Amp"	"Size"	"Speed"	"Speed"	"Amp"	"Speed-SP4-L"	"Speed-SP4-H"	"Amp-Piano-L"	"Amp-Piano-H"
"Amp-Size-Speed-6"	17	"Amp"	"Size"	"Speed"	"Affect"	"Amp"	"Affect-HS-L"	"Affect-HS-H"	"Amp-Pulse-L"	"Amp-Pulse-H"
"Amp-Size-Speed-6"	18	"Amp"	"Size"	"Speed"	"Size"	"Color"	"Size-Circles-H"	"Size-Circles-L"	"Color-RG-H"	"Color-RG-L"
"Amp-Size-Speed-6"	19	"Amp"	"Size"	"Speed"	"Color"	"Size"	"Color-RG-H"	"Color-RG-L"	"Size-Diamonds-H"	"Size-Diamonds-L"
"Amp-Size-Speed-6"	20	"Amp"	"Size"	"Speed"	"Pitch"	"Amp"	"Pitch-Piano-L"	"Pitch-Piano-H"	"Amp-Pulse-H"	"Amp-Pulse-L"
"Amp-Size-Speed-6"	21	"Amp"	"Size"	"Speed"	"Amp"	"Color"	"Amp-Hum-H"	"Amp-Hum-L"	"Color-RG-H"	"Color-RG-L"
"Amp-Size-Speed-6"	22	"Amp"	"Size"	"Speed"	"Size"	"Shape"	"Size-Squares-L"	"Size-Squares-H"	"Shape-BK3-L"	"Shape-BK3-H"
"Amp-Size-Speed-6"	23	"Amp"	"Size"	"Speed"	"Shape"	"Size"	"Shape-BK3-L"	"Shape-BK3-H"	"Size-Triangles-L"	"Size-Triangles-H"
"Amp-Size-Speed-6"	24	"Amp"	"Size"	"Speed"	"Speed"	"Pitch"	"Speed-SP2-L"	"Speed-SP2-H"	"Pitch-Piano-H"	"Pitch-Piano-L"
"Amp-Size-Speed-6"	25	"Amp"	"Size"	"Speed"	"Size"	"Speed"	"Size-Triangles-H"	"Size-Triangles-L"	"Speed-SP4-L"	"Speed-SP4-H"
"Amp-Size-Speed-6"	26	"Amp"	"Size"	"Speed"	"Pitch"	"Amp"	"Pitch-Piano-L"	"Pitch-Piano-H"	"Amp-Piano-L"	"Amp-Piano-H"
"Amp-Size-Speed-6"	27	"Amp"	"Size"	"Speed"	"Noise"	"Amp"	"Noise-Pulse-L"	"Noise-Pulse-H"	"Amp-Pulse-L"	"Amp-Pulse-H"
"Amp-Size-Speed-6"	28	"Amp"	"Size"	"Speed"	"Amp"	"Pitch"	"Amp-Tone-H"	"Amp-Tone-L"	"Pitch-Piano-L"	"Pitch-Piano-H"
"Amp-Size-Speed-6"	29	"Amp"	"Size"	"Speed"	"Amp"	"Size"	"Amp-Hum-L"	"Amp-Hum-H"	"Size-Diamonds-H"	"Size-Diamonds-L"
"Amp-Size-Speed-6"	30	"Amp"	"Size"	"Speed"	"Size"	"Brightness"	"Size-Circles-L"	"Size-Circles-H"	"Brightness-Squares-L"	"Brightness-Squares-H"
"Amp-Size-Speed-6"	31	"Amp"	"Size"	"Speed"	"Speed"	"Brightness"	"Speed-SP2-H"	"Speed-SP2-L"	"Brightness-Squares-H"	"Brightness-Squares-L"
"Amp-Size-Speed-6"	32	"Amp"	"Size"	"Speed"	"Speed"	"Shape"	"Speed-SP2-H"	"Speed-SP2-L"	"Shape-BK3-L"	"Shape-BK3-H"
"Amp-Size-Speed-6"	33	"Amp"	"Size"	"Speed"	"Pitch"	"Speed"	"Pitch-Piano-L"	"Pitch-Piano-H"	"Speed-SP1-H"	"Speed-SP1-L"
"Amp-Size-Speed-6"	34	"Amp"	"Size"	"Speed"	"Noise"	"Speed"	"Noise-Pulse-H"	"Noise-Pulse-L"	"Speed-SP4-L"	"Speed-SP4-H"
