"Id"	"TrialNum"	"Focal1"	"Inducer"	"Concurrent"	"TrialType"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Affect-37"	1	"Affect"	"Noise"	"Affect"	3	"Noise-Pulse-L"	"Noise-Pulse-H"	"Affect-SC-H"	"Affect-SC-L"
"Affect-37"	2	"Affect"	"Affect"	"Noise"	2	"Affect-HS-H"	"Affect-HS-L"	"Noise-Pulse-L"	"Noise-Pulse-H"
"Affect-37"	3	"Affect"	"Affect"	"Size"	3	"Affect-SC-L"	"Affect-SC-H"	"Size-Circles-H"	"Size-Circles-L"
"Affect-37"	4	"Affect"	"Affect"	"Color"	1	"Affect-EB-H"	"Affect-EB-L"	"Color-RB-H"	"Color-RB-L"
"Affect-37"	5	"Affect"	"Brightness"	"Affect"	3	"Brightness-Circles-L"	"Brightness-Circles-H"	"Affect-SC-H"	"Affect-SC-L"
"Affect-37"	6	"Affect"	"Size"	"Affect"	1	"Size-Circles-H"	"Size-Circles-L"	"Affect-EB-H"	"Affect-EB-L"
"Affect-37"	7	"Affect"	"Size"	"Affect"	3	"Size-Circles-L"	"Size-Circles-H"	"Affect-SC-H"	"Affect-SC-L"
"Affect-37"	8	"Affect"	"Affect"	"Amp"	3	"Affect-SC-L"	"Affect-SC-H"	"Amp-Hum-H"	"Amp-Hum-L"
"Affect-37"	9	"Affect"	"Affect"	"Speed"	4	"Affect-PD-L"	"Affect-PD-H"	"Speed-SP4-L"	"Speed-SP4-H"
"Affect-37"	10	"Affect"	"Color"	"Affect"	3	"Color-RB-L"	"Color-RB-H"	"Affect-SC-H"	"Affect-SC-L"
"Affect-37"	11	"Affect"	"Pitch"	"Affect"	3	"Pitch-Pulse-L"	"Pitch-Pulse-H"	"Affect-SC-H"	"Affect-SC-L"
"Affect-37"	12	"Affect"	"Affect"	"Shape"	4	"Affect-PD-L"	"Affect-PD-H"	"Shape-BK4-L"	"Shape-BK4-H"
"Affect-37"	13	"Affect"	"Affect"	"Speed"	2	"Affect-HS-H"	"Affect-HS-L"	"Speed-SP4-L"	"Speed-SP4-H"
"Affect-37"	14	"Affect"	"Affect"	"Amp"	1	"Affect-EB-H"	"Affect-EB-L"	"Amp-Hum-H"	"Amp-Hum-L"
