"Id"	"TrialNum"	"Focal1"	"Focal2"	"Focal3"	"Inducer"	"Concurrent"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Pitch-Shape-Affect-10"	1	"Pitch"	"Shape"	"Affect"	"Affect"	"Size"	"Affect-HS-H"	"Affect-HS-L"	"Size-Diamonds-H"	"Size-Diamonds-L"
"Pitch-Shape-Affect-10"	2	"Pitch"	"Shape"	"Affect"	"Size"	"Affect"	"Size-Diamonds-H"	"Size-Diamonds-L"	"Affect-SC-L"	"Affect-SC-H"
"Pitch-Shape-Affect-10"	3	"Pitch"	"Shape"	"Affect"	"Color"	"Pitch"	"Color-YB-H"	"Color-YB-L"	"Pitch-Piano-H"	"Pitch-Piano-L"
"Pitch-Shape-Affect-10"	4	"Pitch"	"Shape"	"Affect"	"Noise"	"Shape"	"Noise-Piano-H"	"Noise-Piano-L"	"Shape-BK1-L"	"Shape-BK1-H"
"Pitch-Shape-Affect-10"	5	"Pitch"	"Shape"	"Affect"	"Affect"	"Color"	"Affect-PD-H"	"Affect-PD-L"	"Color-YB-H"	"Color-YB-L"
"Pitch-Shape-Affect-10"	6	"Pitch"	"Shape"	"Affect"	"Pitch"	"Amp"	"Pitch-Hum-H"	"Pitch-Hum-L"	"Amp-Pulse-H"	"Amp-Pulse-L"
"Pitch-Shape-Affect-10"	7	"Pitch"	"Shape"	"Affect"	"Pitch"	"Affect"	"Pitch-Pulse-L"	"Pitch-Pulse-H"	"Affect-SC-L"	"Affect-SC-H"
"Pitch-Shape-Affect-10"	8	"Pitch"	"Shape"	"Affect"	"Amp"	"Affect"	"Amp-Pulse-H"	"Amp-Pulse-L"	"Affect-EB-H"	"Affect-EB-L"
"Pitch-Shape-Affect-10"	9	"Pitch"	"Shape"	"Affect"	"Affect"	"Pitch"	"Affect-PD-H"	"Affect-PD-L"	"Pitch-Pulse-L"	"Pitch-Pulse-H"
"Pitch-Shape-Affect-10"	10	"Pitch"	"Shape"	"Affect"	"Speed"	"Shape"	"Speed-SP3-L"	"Speed-SP3-H"	"Shape-BK2-L"	"Shape-BK2-H"
"Pitch-Shape-Affect-10"	11	"Pitch"	"Shape"	"Affect"	"Shape"	"Speed"	"Shape-BK3-H"	"Shape-BK3-L"	"Speed-SP3-L"	"Speed-SP3-H"
"Pitch-Shape-Affect-10"	12	"Pitch"	"Shape"	"Affect"	"Brightness"	"Shape"	"Brightness-Squares-L"	"Brightness-Squares-H"	"Shape-BK1-L"	"Shape-BK1-H"
"Pitch-Shape-Affect-10"	13	"Pitch"	"Shape"	"Affect"	"Pitch"	"Brightness"	"Pitch-Hum-H"	"Pitch-Hum-L"	"Brightness-Squares-H"	"Brightness-Squares-L"
"Pitch-Shape-Affect-10"	14	"Pitch"	"Shape"	"Affect"	"Size"	"Shape"	"Size-Diamonds-L"	"Size-Diamonds-H"	"Shape-BK2-H"	"Shape-BK2-L"
"Pitch-Shape-Affect-10"	15	"Pitch"	"Shape"	"Affect"	"Pitch"	"Noise"	"Pitch-Hum-L"	"Pitch-Hum-H"	"Noise-Piano-L"	"Noise-Piano-H"
"Pitch-Shape-Affect-10"	16	"Pitch"	"Shape"	"Affect"	"Affect"	"Speed"	"Affect-PD-L"	"Affect-PD-H"	"Speed-SP3-H"	"Speed-SP3-L"
"Pitch-Shape-Affect-10"	17	"Pitch"	"Shape"	"Affect"	"Affect"	"Shape"	"Affect-EB-H"	"Affect-EB-L"	"Shape-BK1-H"	"Shape-BK1-L"
"Pitch-Shape-Affect-10"	18	"Pitch"	"Shape"	"Affect"	"Shape"	"Affect"	"Shape-BK2-L"	"Shape-BK2-H"	"Affect-SC-H"	"Affect-SC-L"
"Pitch-Shape-Affect-10"	19	"Pitch"	"Shape"	"Affect"	"Affect"	"Noise"	"Affect-PD-H"	"Affect-PD-L"	"Noise-Piano-L"	"Noise-Piano-H"
"Pitch-Shape-Affect-10"	20	"Pitch"	"Shape"	"Affect"	"Shape"	"Pitch"	"Shape-BK3-H"	"Shape-BK3-L"	"Pitch-Pulse-L"	"Pitch-Pulse-H"
"Pitch-Shape-Affect-10"	21	"Pitch"	"Shape"	"Affect"	"Shape"	"Color"	"Shape-BK4-L"	"Shape-BK4-H"	"Color-YB-L"	"Color-YB-H"
"Pitch-Shape-Affect-10"	22	"Pitch"	"Shape"	"Affect"	"Pitch"	"Speed"	"Pitch-Pulse-H"	"Pitch-Pulse-L"	"Speed-SP3-H"	"Speed-SP3-L"
"Pitch-Shape-Affect-10"	23	"Pitch"	"Shape"	"Affect"	"Color"	"Shape"	"Color-YB-H"	"Color-YB-L"	"Shape-BK1-H"	"Shape-BK1-L"
"Pitch-Shape-Affect-10"	24	"Pitch"	"Shape"	"Affect"	"Speed"	"Affect"	"Speed-SP3-H"	"Speed-SP3-L"	"Affect-EB-H"	"Affect-EB-L"
"Pitch-Shape-Affect-10"	25	"Pitch"	"Shape"	"Affect"	"Shape"	"Affect"	"Shape-BK3-L"	"Shape-BK3-H"	"Affect-EB-L"	"Affect-EB-H"
"Pitch-Shape-Affect-10"	26	"Pitch"	"Shape"	"Affect"	"Noise"	"Affect"	"Noise-Piano-H"	"Noise-Piano-L"	"Affect-SC-L"	"Affect-SC-H"
"Pitch-Shape-Affect-10"	27	"Pitch"	"Shape"	"Affect"	"Affect"	"Amp"	"Affect-PD-L"	"Affect-PD-H"	"Amp-Pulse-H"	"Amp-Pulse-L"
"Pitch-Shape-Affect-10"	28	"Pitch"	"Shape"	"Affect"	"Shape"	"Amp"	"Shape-BK3-L"	"Shape-BK3-H"	"Amp-Pulse-L"	"Amp-Pulse-H"
"Pitch-Shape-Affect-10"	29	"Pitch"	"Shape"	"Affect"	"Speed"	"Pitch"	"Speed-SP3-H"	"Speed-SP3-L"	"Pitch-Tone-L"	"Pitch-Tone-H"
"Pitch-Shape-Affect-10"	30	"Pitch"	"Shape"	"Affect"	"Brightness"	"Affect"	"Brightness-Squares-L"	"Brightness-Squares-H"	"Affect-SC-H"	"Affect-SC-L"
"Pitch-Shape-Affect-10"	31	"Pitch"	"Shape"	"Affect"	"Pitch"	"Noise"	"Pitch-Pulse-L"	"Pitch-Pulse-H"	"Noise-Piano-L"	"Noise-Piano-H"
"Pitch-Shape-Affect-10"	32	"Pitch"	"Shape"	"Affect"	"Noise"	"Affect"	"Noise-Piano-H"	"Noise-Piano-L"	"Affect-EB-L"	"Affect-EB-H"
"Pitch-Shape-Affect-10"	33	"Pitch"	"Shape"	"Affect"	"Shape"	"Size"	"Shape-BK3-L"	"Shape-BK3-H"	"Size-Diamonds-L"	"Size-Diamonds-H"
"Pitch-Shape-Affect-10"	34	"Pitch"	"Shape"	"Affect"	"Size"	"Shape"	"Size-Diamonds-L"	"Size-Diamonds-H"	"Shape-BK1-H"	"Shape-BK1-L"
"Pitch-Shape-Affect-10"	35	"Pitch"	"Shape"	"Affect"	"Brightness"	"Pitch"	"Brightness-Squares-L"	"Brightness-Squares-H"	"Pitch-Tone-L"	"Pitch-Tone-H"
