"Id"	"TrialNum"	"Focal1"	"Focal2"	"Focal3"	"Inducer"	"Concurrent"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Noise-Shape-Speed-5"	1	"Noise"	"Shape"	"Speed"	"Brightness"	"Shape"	"Brightness-Squares-H"	"Brightness-Squares-L"	"Shape-BK3-H"	"Shape-BK3-L"
"Noise-Shape-Speed-5"	2	"Noise"	"Shape"	"Speed"	"Pitch"	"Speed"	"Pitch-Pulse-H"	"Pitch-Pulse-L"	"Speed-SP3-H"	"Speed-SP3-L"
"Noise-Shape-Speed-5"	3	"Noise"	"Shape"	"Speed"	"Amp"	"Shape"	"Amp-Pulse-L"	"Amp-Pulse-H"	"Shape-BK3-L"	"Shape-BK3-H"
"Noise-Shape-Speed-5"	4	"Noise"	"Shape"	"Speed"	"Size"	"Noise"	"Size-Squares-L"	"Size-Squares-H"	"Noise-Tone-L"	"Noise-Tone-H"
"Noise-Shape-Speed-5"	5	"Noise"	"Shape"	"Speed"	"Affect"	"Speed"	"Affect-HS-H"	"Affect-HS-L"	"Speed-SP3-L"	"Speed-SP3-H"
"Noise-Shape-Speed-5"	6	"Noise"	"Shape"	"Speed"	"Speed"	"Pitch"	"Speed-SP1-L"	"Speed-SP1-H"	"Pitch-Pulse-H"	"Pitch-Pulse-L"
"Noise-Shape-Speed-5"	7	"Noise"	"Shape"	"Speed"	"Size"	"Shape"	"Size-Squares-H"	"Size-Squares-L"	"Shape-BK3-L"	"Shape-BK3-H"
"Noise-Shape-Speed-5"	8	"Noise"	"Shape"	"Speed"	"Noise"	"Speed"	"Noise-Tone-L"	"Noise-Tone-H"	"Speed-SP3-H"	"Speed-SP3-L"
"Noise-Shape-Speed-5"	9	"Noise"	"Shape"	"Speed"	"Noise"	"Shape"	"Noise-Tone-H"	"Noise-Tone-L"	"Shape-BK2-H"	"Shape-BK2-L"
"Noise-Shape-Speed-5"	10	"Noise"	"Shape"	"Speed"	"Size"	"Speed"	"Size-Squares-H"	"Size-Squares-L"	"Speed-SP3-H"	"Speed-SP3-L"
"Noise-Shape-Speed-5"	11	"Noise"	"Shape"	"Speed"	"Speed"	"Shape"	"Speed-SP3-L"	"Speed-SP3-H"	"Shape-BK2-H"	"Shape-BK2-L"
"Noise-Shape-Speed-5"	12	"Noise"	"Shape"	"Speed"	"Brightness"	"Speed"	"Brightness-Squares-L"	"Brightness-Squares-H"	"Speed-SP4-L"	"Speed-SP4-H"
"Noise-Shape-Speed-5"	13	"Noise"	"Shape"	"Speed"	"Speed"	"Color"	"Speed-SP1-L"	"Speed-SP1-H"	"Color-RG-H"	"Color-RG-L"
"Noise-Shape-Speed-5"	14	"Noise"	"Shape"	"Speed"	"Shape"	"Amp"	"Shape-BK1-H"	"Shape-BK1-L"	"Amp-Pulse-L"	"Amp-Pulse-H"
"Noise-Shape-Speed-5"	15	"Noise"	"Shape"	"Speed"	"Noise"	"Size"	"Noise-Piano-H"	"Noise-Piano-L"	"Size-Squares-L"	"Size-Squares-H"
"Noise-Shape-Speed-5"	16	"Noise"	"Shape"	"Speed"	"Noise"	"Brightness"	"Noise-Piano-L"	"Noise-Piano-H"	"Brightness-Squares-H"	"Brightness-Squares-L"
