"Id"	"TrialNum"	"Focal1"	"Focal2"	"Focal3"	"Inducer"	"Concurrent"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Amp-Size-Speed-8"	1	"Amp"	"Size"	"Speed"	"Color"	"Speed"	"Color-RY-H"	"Color-RY-L"	"Speed-SP1-H"	"Speed-SP1-L"
"Amp-Size-Speed-8"	2	"Amp"	"Size"	"Speed"	"Shape"	"Amp"	"Shape-BK2-H"	"Shape-BK2-L"	"Amp-Tone-H"	"Amp-Tone-L"
"Amp-Size-Speed-8"	3	"Amp"	"Size"	"Speed"	"Amp"	"Pitch"	"Amp-Piano-H"	"Amp-Piano-L"	"Pitch-Piano-L"	"Pitch-Piano-H"
"Amp-Size-Speed-8"	4	"Amp"	"Size"	"Speed"	"Amp"	"Speed"	"Amp-Piano-H"	"Amp-Piano-L"	"Speed-SP1-L"	"Speed-SP1-H"
"Amp-Size-Speed-8"	5	"Amp"	"Size"	"Speed"	"Speed"	"Pitch"	"Speed-SP3-H"	"Speed-SP3-L"	"Pitch-Piano-H"	"Pitch-Piano-L"
"Amp-Size-Speed-8"	6	"Amp"	"Size"	"Speed"	"Brightness"	"Size"	"Brightness-Diamonds-L"	"Brightness-Diamonds-H"	"Size-Circles-H"	"Size-Circles-L"
"Amp-Size-Speed-8"	7	"Amp"	"Size"	"Speed"	"Amp"	"Color"	"Amp-Piano-L"	"Amp-Piano-H"	"Color-RY-L"	"Color-RY-H"
"Amp-Size-Speed-8"	8	"Amp"	"Size"	"Speed"	"Amp"	"Shape"	"Amp-Piano-H"	"Amp-Piano-L"	"Shape-BK2-L"	"Shape-BK2-H"
"Amp-Size-Speed-8"	9	"Amp"	"Size"	"Speed"	"Speed"	"Pitch"	"Speed-SP4-H"	"Speed-SP4-L"	"Pitch-Piano-L"	"Pitch-Piano-H"
"Amp-Size-Speed-8"	10	"Amp"	"Size"	"Speed"	"Size"	"Speed"	"Size-Diamonds-H"	"Size-Diamonds-L"	"Speed-SP1-H"	"Speed-SP1-L"
"Amp-Size-Speed-8"	11	"Amp"	"Size"	"Speed"	"Pitch"	"Speed"	"Pitch-Piano-H"	"Pitch-Piano-L"	"Speed-SP1-H"	"Speed-SP1-L"
"Amp-Size-Speed-8"	12	"Amp"	"Size"	"Speed"	"Size"	"Shape"	"Size-Triangles-L"	"Size-Triangles-H"	"Shape-BK2-H"	"Shape-BK2-L"
"Amp-Size-Speed-8"	13	"Amp"	"Size"	"Speed"	"Amp"	"Speed"	"Amp-Hum-H"	"Amp-Hum-L"	"Speed-SP1-L"	"Speed-SP1-H"
"Amp-Size-Speed-8"	14	"Amp"	"Size"	"Speed"	"Pitch"	"Size"	"Pitch-Piano-H"	"Pitch-Piano-L"	"Size-Squares-L"	"Size-Squares-H"
"Amp-Size-Speed-8"	15	"Amp"	"Size"	"Speed"	"Speed"	"Brightness"	"Speed-SP4-L"	"Speed-SP4-H"	"Brightness-Diamonds-L"	"Brightness-Diamonds-H"
"Amp-Size-Speed-8"	16	"Amp"	"Size"	"Speed"	"Speed"	"Noise"	"Speed-SP3-H"	"Speed-SP3-L"	"Noise-Hum-H"	"Noise-Hum-L"
"Amp-Size-Speed-8"	17	"Amp"	"Size"	"Speed"	"Size"	"Amp"	"Size-Diamonds-H"	"Size-Diamonds-L"	"Amp-Tone-L"	"Amp-Tone-H"
"Amp-Size-Speed-8"	18	"Amp"	"Size"	"Speed"	"Size"	"Noise"	"Size-Triangles-H"	"Size-Triangles-L"	"Noise-Hum-H"	"Noise-Hum-L"
"Amp-Size-Speed-8"	19	"Amp"	"Size"	"Speed"	"Size"	"Amp"	"Size-Triangles-L"	"Size-Triangles-H"	"Amp-Tone-L"	"Amp-Tone-H"
"Amp-Size-Speed-8"	20	"Amp"	"Size"	"Speed"	"Noise"	"Speed"	"Noise-Hum-H"	"Noise-Hum-L"	"Speed-SP1-H"	"Speed-SP1-L"
"Amp-Size-Speed-8"	21	"Amp"	"Size"	"Speed"	"Speed"	"Size"	"Speed-SP4-H"	"Speed-SP4-L"	"Size-Diamonds-L"	"Size-Diamonds-H"
"Amp-Size-Speed-8"	22	"Amp"	"Size"	"Speed"	"Speed"	"Amp"	"Speed-SP4-L"	"Speed-SP4-H"	"Amp-Tone-H"	"Amp-Tone-L"
"Amp-Size-Speed-8"	23	"Amp"	"Size"	"Speed"	"Pitch"	"Speed"	"Pitch-Piano-H"	"Pitch-Piano-L"	"Speed-SP2-L"	"Speed-SP2-H"
"Amp-Size-Speed-8"	24	"Amp"	"Size"	"Speed"	"Brightness"	"Speed"	"Brightness-Diamonds-L"	"Brightness-Diamonds-H"	"Speed-SP1-L"	"Speed-SP1-H"
"Amp-Size-Speed-8"	25	"Amp"	"Size"	"Speed"	"Size"	"Amp"	"Size-Diamonds-L"	"Size-Diamonds-H"	"Amp-Tone-L"	"Amp-Tone-H"
"Amp-Size-Speed-8"	26	"Amp"	"Size"	"Speed"	"Amp"	"Size"	"Amp-Tone-H"	"Amp-Tone-L"	"Size-Squares-H"	"Size-Squares-L"
"Amp-Size-Speed-8"	27	"Amp"	"Size"	"Speed"	"Speed"	"Amp"	"Speed-SP3-L"	"Speed-SP3-H"	"Amp-Tone-H"	"Amp-Tone-L"
"Amp-Size-Speed-8"	28	"Amp"	"Size"	"Speed"	"Noise"	"Size"	"Noise-Hum-L"	"Noise-Hum-H"	"Size-Circles-H"	"Size-Circles-L"
"Amp-Size-Speed-8"	29	"Amp"	"Size"	"Speed"	"Amp"	"Affect"	"Amp-Hum-L"	"Amp-Hum-H"	"Affect-EB-L"	"Affect-EB-H"
"Amp-Size-Speed-8"	30	"Amp"	"Size"	"Speed"	"Amp"	"Brightness"	"Amp-Hum-H"	"Amp-Hum-L"	"Brightness-Diamonds-H"	"Brightness-Diamonds-L"
"Amp-Size-Speed-8"	31	"Amp"	"Size"	"Speed"	"Speed"	"Size"	"Speed-SP1-H"	"Speed-SP1-L"	"Size-Circles-H"	"Size-Circles-L"
"Amp-Size-Speed-8"	32	"Amp"	"Size"	"Speed"	"Amp"	"Shape"	"Amp-Hum-H"	"Amp-Hum-L"	"Shape-BK2-H"	"Shape-BK2-L"
"Amp-Size-Speed-8"	33	"Amp"	"Size"	"Speed"	"Speed"	"Amp"	"Speed-SP1-L"	"Speed-SP1-H"	"Amp-Tone-H"	"Amp-Tone-L"
"Amp-Size-Speed-8"	34	"Amp"	"Size"	"Speed"	"Pitch"	"Size"	"Pitch-Piano-L"	"Pitch-Piano-H"	"Size-Circles-H"	"Size-Circles-L"
"Amp-Size-Speed-8"	35	"Amp"	"Size"	"Speed"	"Speed"	"Shape"	"Speed-SP3-L"	"Speed-SP3-H"	"Shape-BK2-H"	"Shape-BK2-L"
"Amp-Size-Speed-8"	36	"Amp"	"Size"	"Speed"	"Size"	"Noise"	"Size-Diamonds-H"	"Size-Diamonds-L"	"Noise-Hum-H"	"Noise-Hum-L"
"Amp-Size-Speed-8"	37	"Amp"	"Size"	"Speed"	"Amp"	"Affect"	"Amp-Piano-L"	"Amp-Piano-H"	"Affect-EB-H"	"Affect-EB-L"
"Amp-Size-Speed-8"	38	"Amp"	"Size"	"Speed"	"Amp"	"Size"	"Amp-Piano-L"	"Amp-Piano-H"	"Size-Diamonds-L"	"Size-Diamonds-H"
"Amp-Size-Speed-8"	39	"Amp"	"Size"	"Speed"	"Speed"	"Affect"	"Speed-SP4-L"	"Speed-SP4-H"	"Affect-EB-L"	"Affect-EB-H"
"Amp-Size-Speed-8"	40	"Amp"	"Size"	"Speed"	"Noise"	"Size"	"Noise-Hum-L"	"Noise-Hum-H"	"Size-Squares-L"	"Size-Squares-H"
"Amp-Size-Speed-8"	41	"Amp"	"Size"	"Speed"	"Size"	"Affect"	"Size-Triangles-L"	"Size-Triangles-H"	"Affect-EB-L"	"Affect-EB-H"
"Amp-Size-Speed-8"	42	"Amp"	"Size"	"Speed"	"Size"	"Speed"	"Size-Triangles-H"	"Size-Triangles-L"	"Speed-SP1-H"	"Speed-SP1-L"
"Amp-Size-Speed-8"	43	"Amp"	"Size"	"Speed"	"Amp"	"Pitch"	"Amp-Hum-H"	"Amp-Hum-L"	"Pitch-Piano-H"	"Pitch-Piano-L"
