"Id"	"TrialNum"	"Focal1"	"Focal2"	"Focal3"	"Inducer"	"Concurrent"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Pitch-Size-Color-1"	1	"Pitch"	"Size"	"Color"	"Size"	"Noise"	"Size-Circles-L"	"Size-Circles-H"	"Noise-Pulse-L"	"Noise-Pulse-H"
"Pitch-Size-Color-1"	2	"Pitch"	"Size"	"Color"	"Size"	"Amp"	"Size-Circles-H"	"Size-Circles-L"	"Amp-Hum-L"	"Amp-Hum-H"
"Pitch-Size-Color-1"	3	"Pitch"	"Size"	"Color"	"Amp"	"Size"	"Amp-Hum-H"	"Amp-Hum-L"	"Size-Diamonds-H"	"Size-Diamonds-L"
"Pitch-Size-Color-1"	4	"Pitch"	"Size"	"Color"	"Pitch"	"Noise"	"Pitch-Hum-H"	"Pitch-Hum-L"	"Noise-Pulse-H"	"Noise-Pulse-L"
"Pitch-Size-Color-1"	5	"Pitch"	"Size"	"Color"	"Amp"	"Pitch"	"Amp-Hum-L"	"Amp-Hum-H"	"Pitch-Tone-H"	"Pitch-Tone-L"
"Pitch-Size-Color-1"	6	"Pitch"	"Size"	"Color"	"Size"	"Pitch"	"Size-Circles-L"	"Size-Circles-H"	"Pitch-Tone-H"	"Pitch-Tone-L"
"Pitch-Size-Color-1"	7	"Pitch"	"Size"	"Color"	"Size"	"Color"	"Size-Squares-H"	"Size-Squares-L"	"Color-YB-H"	"Color-YB-L"
"Pitch-Size-Color-1"	8	"Pitch"	"Size"	"Color"	"Color"	"Size"	"Color-RB-H"	"Color-RB-L"	"Size-Diamonds-H"	"Size-Diamonds-L"
"Pitch-Size-Color-1"	9	"Pitch"	"Size"	"Color"	"Brightness"	"Size"	"Brightness-Squares-L"	"Brightness-Squares-H"	"Size-Squares-H"	"Size-Squares-L"
"Pitch-Size-Color-1"	10	"Pitch"	"Size"	"Color"	"Amp"	"Size"	"Amp-Hum-H"	"Amp-Hum-L"	"Size-Squares-L"	"Size-Squares-H"
"Pitch-Size-Color-1"	11	"Pitch"	"Size"	"Color"	"Affect"	"Pitch"	"Affect-HS-H"	"Affect-HS-L"	"Pitch-Tone-L"	"Pitch-Tone-H"
"Pitch-Size-Color-1"	12	"Pitch"	"Size"	"Color"	"Color"	"Pitch"	"Color-RB-L"	"Color-RB-H"	"Pitch-Pulse-H"	"Pitch-Pulse-L"
"Pitch-Size-Color-1"	13	"Pitch"	"Size"	"Color"	"Color"	"Shape"	"Color-RY-H"	"Color-RY-L"	"Shape-BK1-L"	"Shape-BK1-H"
"Pitch-Size-Color-1"	14	"Pitch"	"Size"	"Color"	"Size"	"Pitch"	"Size-Squares-H"	"Size-Squares-L"	"Pitch-Tone-L"	"Pitch-Tone-H"
"Pitch-Size-Color-1"	15	"Pitch"	"Size"	"Color"	"Pitch"	"Shape"	"Pitch-Piano-H"	"Pitch-Piano-L"	"Shape-BK1-L"	"Shape-BK1-H"
"Pitch-Size-Color-1"	16	"Pitch"	"Size"	"Color"	"Color"	"Pitch"	"Color-RG-H"	"Color-RG-L"	"Pitch-Tone-H"	"Pitch-Tone-L"
