"Id"	"TrialNum"	"Focal1"	"Inducer"	"Concurrent"	"TrialType"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Affect-13"	1	"Affect"	"Noise"	"Affect"	3	"Noise-Pulse-L"	"Noise-Pulse-H"	"Affect-EB-H"	"Affect-EB-L"
"Affect-13"	2	"Affect"	"Pitch"	"Affect"	4	"Pitch-Tone-L"	"Pitch-Tone-H"	"Affect-HS-L"	"Affect-HS-H"
"Affect-13"	3	"Affect"	"Noise"	"Affect"	1	"Noise-Pulse-H"	"Noise-Pulse-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-13"	4	"Affect"	"Affect"	"Size"	4	"Affect-HS-L"	"Affect-HS-H"	"Size-Triangles-L"	"Size-Triangles-H"
"Affect-13"	5	"Affect"	"Speed"	"Affect"	1	"Speed-SP1-H"	"Speed-SP1-L"	"Affect-SC-H"	"Affect-SC-L"
"Affect-13"	6	"Affect"	"Pitch"	"Affect"	3	"Pitch-Tone-L"	"Pitch-Tone-H"	"Affect-EB-H"	"Affect-EB-L"
"Affect-13"	7	"Affect"	"Affect"	"Size"	3	"Affect-EB-L"	"Affect-EB-H"	"Size-Triangles-H"	"Size-Triangles-L"
"Affect-13"	8	"Affect"	"Affect"	"Speed"	1	"Affect-SC-H"	"Affect-SC-L"	"Speed-SP1-H"	"Speed-SP1-L"
"Affect-13"	9	"Affect"	"Affect"	"Shape"	4	"Affect-HS-L"	"Affect-HS-H"	"Shape-BK1-L"	"Shape-BK1-H"
"Affect-13"	10	"Affect"	"Affect"	"Brightness"	3	"Affect-EB-L"	"Affect-EB-H"	"Brightness-Triangles-H"	"Brightness-Triangles-L"
"Affect-13"	11	"Affect"	"Pitch"	"Affect"	2	"Pitch-Tone-H"	"Pitch-Tone-L"	"Affect-PD-L"	"Affect-PD-H"
"Affect-13"	12	"Affect"	"Affect"	"Shape"	2	"Affect-PD-H"	"Affect-PD-L"	"Shape-BK1-L"	"Shape-BK1-H"
"Affect-13"	13	"Affect"	"Affect"	"Amp"	2	"Affect-PD-H"	"Affect-PD-L"	"Amp-Piano-L"	"Amp-Piano-H"
"Affect-13"	14	"Affect"	"Brightness"	"Affect"	2	"Brightness-Triangles-H"	"Brightness-Triangles-L"	"Affect-PD-L"	"Affect-PD-H"
"Affect-13"	15	"Affect"	"Amp"	"Affect"	2	"Amp-Piano-H"	"Amp-Piano-L"	"Affect-PD-L"	"Affect-PD-H"
