"Id"	"TrialNum"	"Focal1"	"Focal2"	"Focal3"	"Inducer"	"Concurrent"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Noise-Shape-Speed-7"	1	"Noise"	"Shape"	"Speed"	"Noise"	"Size"	"Noise-Pulse-H"	"Noise-Pulse-L"	"Size-Diamonds-L"	"Size-Diamonds-H"
"Noise-Shape-Speed-7"	2	"Noise"	"Shape"	"Speed"	"Speed"	"Pitch"	"Speed-SP1-L"	"Speed-SP1-H"	"Pitch-Piano-H"	"Pitch-Piano-L"
"Noise-Shape-Speed-7"	3	"Noise"	"Shape"	"Speed"	"Affect"	"Shape"	"Affect-EB-H"	"Affect-EB-L"	"Shape-BK3-H"	"Shape-BK3-L"
"Noise-Shape-Speed-7"	4	"Noise"	"Shape"	"Speed"	"Noise"	"Shape"	"Noise-Tone-L"	"Noise-Tone-H"	"Shape-BK3-L"	"Shape-BK3-H"
"Noise-Shape-Speed-7"	5	"Noise"	"Shape"	"Speed"	"Affect"	"Noise"	"Affect-EB-L"	"Affect-EB-H"	"Noise-Tone-H"	"Noise-Tone-L"
"Noise-Shape-Speed-7"	6	"Noise"	"Shape"	"Speed"	"Noise"	"Speed"	"Noise-Pulse-L"	"Noise-Pulse-H"	"Speed-SP2-H"	"Speed-SP2-L"
"Noise-Shape-Speed-7"	7	"Noise"	"Shape"	"Speed"	"Shape"	"Brightness"	"Shape-BK1-L"	"Shape-BK1-H"	"Brightness-Circles-H"	"Brightness-Circles-L"
"Noise-Shape-Speed-7"	8	"Noise"	"Shape"	"Speed"	"Speed"	"Amp"	"Speed-SP2-L"	"Speed-SP2-H"	"Amp-Hum-L"	"Amp-Hum-H"
"Noise-Shape-Speed-7"	9	"Noise"	"Shape"	"Speed"	"Color"	"Speed"	"Color-RB-H"	"Color-RB-L"	"Speed-SP4-L"	"Speed-SP4-H"
"Noise-Shape-Speed-7"	10	"Noise"	"Shape"	"Speed"	"Pitch"	"Speed"	"Pitch-Piano-L"	"Pitch-Piano-H"	"Speed-SP4-L"	"Speed-SP4-H"
"Noise-Shape-Speed-7"	11	"Noise"	"Shape"	"Speed"	"Pitch"	"Speed"	"Pitch-Piano-L"	"Pitch-Piano-H"	"Speed-SP3-L"	"Speed-SP3-H"
"Noise-Shape-Speed-7"	12	"Noise"	"Shape"	"Speed"	"Color"	"Noise"	"Color-RB-L"	"Color-RB-H"	"Noise-Hum-H"	"Noise-Hum-L"
