"Id"	"TrialNum"	"Focal1"	"Focal2"	"Focal3"	"Inducer"	"Concurrent"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Pitch-Shape-Affect-31"	1	"Pitch"	"Shape"	"Affect"	"Amp"	"Shape"	"Amp-Pulse-H"	"Amp-Pulse-L"	"Shape-BK2-H"	"Shape-BK2-L"
"Pitch-Shape-Affect-31"	2	"Pitch"	"Shape"	"Affect"	"Affect"	"Shape"	"Affect-HS-H"	"Affect-HS-L"	"Shape-BK1-L"	"Shape-BK1-H"
"Pitch-Shape-Affect-31"	3	"Pitch"	"Shape"	"Affect"	"Noise"	"Shape"	"Noise-Piano-L"	"Noise-Piano-H"	"Shape-BK2-L"	"Shape-BK2-H"
"Pitch-Shape-Affect-31"	4	"Pitch"	"Shape"	"Affect"	"Pitch"	"Shape"	"Pitch-Pulse-L"	"Pitch-Pulse-H"	"Shape-BK2-L"	"Shape-BK2-H"
"Pitch-Shape-Affect-31"	5	"Pitch"	"Shape"	"Affect"	"Shape"	"Size"	"Shape-BK3-H"	"Shape-BK3-L"	"Size-Squares-L"	"Size-Squares-H"
"Pitch-Shape-Affect-31"	6	"Pitch"	"Shape"	"Affect"	"Pitch"	"Color"	"Pitch-Pulse-H"	"Pitch-Pulse-L"	"Color-RG-L"	"Color-RG-H"
"Pitch-Shape-Affect-31"	7	"Pitch"	"Shape"	"Affect"	"Size"	"Pitch"	"Size-Squares-L"	"Size-Squares-H"	"Pitch-Hum-H"	"Pitch-Hum-L"
"Pitch-Shape-Affect-31"	8	"Pitch"	"Shape"	"Affect"	"Brightness"	"Affect"	"Brightness-Circles-L"	"Brightness-Circles-H"	"Affect-EB-H"	"Affect-EB-L"
"Pitch-Shape-Affect-31"	9	"Pitch"	"Shape"	"Affect"	"Shape"	"Color"	"Shape-BK1-H"	"Shape-BK1-L"	"Color-RG-H"	"Color-RG-L"
"Pitch-Shape-Affect-31"	10	"Pitch"	"Shape"	"Affect"	"Brightness"	"Affect"	"Brightness-Circles-H"	"Brightness-Circles-L"	"Affect-SC-H"	"Affect-SC-L"
"Pitch-Shape-Affect-31"	11	"Pitch"	"Shape"	"Affect"	"Color"	"Pitch"	"Color-RG-L"	"Color-RG-H"	"Pitch-Hum-H"	"Pitch-Hum-L"
"Pitch-Shape-Affect-31"	12	"Pitch"	"Shape"	"Affect"	"Pitch"	"Brightness"	"Pitch-Pulse-L"	"Pitch-Pulse-H"	"Brightness-Circles-L"	"Brightness-Circles-H"
"Pitch-Shape-Affect-31"	13	"Pitch"	"Shape"	"Affect"	"Speed"	"Shape"	"Speed-SP4-H"	"Speed-SP4-L"	"Shape-BK2-L"	"Shape-BK2-H"
"Pitch-Shape-Affect-31"	14	"Pitch"	"Shape"	"Affect"	"Affect"	"Pitch"	"Affect-SC-H"	"Affect-SC-L"	"Pitch-Hum-H"	"Pitch-Hum-L"
"Pitch-Shape-Affect-31"	15	"Pitch"	"Shape"	"Affect"	"Pitch"	"Affect"	"Pitch-Pulse-H"	"Pitch-Pulse-L"	"Affect-SC-H"	"Affect-SC-L"
"Pitch-Shape-Affect-31"	16	"Pitch"	"Shape"	"Affect"	"Pitch"	"Affect"	"Pitch-Tone-H"	"Pitch-Tone-L"	"Affect-SC-L"	"Affect-SC-H"
"Pitch-Shape-Affect-31"	17	"Pitch"	"Shape"	"Affect"	"Pitch"	"Shape"	"Pitch-Tone-L"	"Pitch-Tone-H"	"Shape-BK1-H"	"Shape-BK1-L"
